,Unnamed: 0.1,Unnamed: 0,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
93,,,San Antonio Spurs,Cleveland Cavaliers,22200406,112,111,0.308,0.463,0.339,0.729,41.7,27.0,16.1,6.9,4.2,-10.2,107.9,118.1,0.553,0.63,0.475,0.373,0.8,43.8,23.8,15.2,6.6,4.2,6.1,112.7,106.7,0.584,1,12/12/2022
94,,,Dallas Mavericks,Oklahoma City Thunder,22200405,121,114,0.5,0.471,0.355,0.723,39.3,22.4,13.0,8.1,3.9,1.6,114.0,112.5,0.588,0.423,0.46,0.34,0.795,42.6,23.1,13.6,7.8,5.5,-1.6,110.4,112.2,0.557,1,12/12/2022
95,,,Portland Trail Blazers,Minnesota Timberwolves,22200407,133,112,0.538,0.47,0.384,0.778,43.9,24.3,15.4,6.9,4.2,-0.4,113.2,113.8,0.584,0.5,0.486,0.333,0.795,41.6,25.6,16.2,8.3,5.4,-0.6,111.9,112.0,0.589,1,12/12/2022
96,,,LA Clippers,Boston Celtics,22200408,113,93,0.536,0.464,0.365,0.75,44.1,23.0,15.7,6.3,4.9,-1.5,108.6,110.1,0.569,0.778,0.491,0.397,0.839,42.3,26.5,13.5,6.4,5.0,7.8,119.3,111.1,0.622,1,12/12/2022
97,,,Philadelphia 76ers,Sacramento Kings,22200409,123,103,0.538,0.476,0.383,0.811,40.6,24.2,15.0,8.7,4.7,2.4,112.2,109.5,0.591,0.56,0.49,0.36,0.783,40.9,26.5,14.7,7.0,3.2,2.9,115.0,112.1,0.604,1,12/13/2022
98,,,Milwaukee Bucks,Golden State Warriors,22200410,128,111,0.731,0.456,0.35,0.736,48.2,24.9,14.7,6.4,6.0,4.5,111.3,106.8,0.56,0.519,0.481,0.376,0.789,41.7,28.6,16.2,6.7,4.2,1.5,113.7,112.4,0.6,1,12/13/2022
99,,,Houston Rockets,Phoenix Suns,22200411,111,97,0.308,0.444,0.339,0.782,45.6,21.3,17.4,7.7,4.7,-5.9,109.3,115.4,0.554,0.593,0.477,0.383,0.802,43.2,27.7,13.8,7.1,5.4,4.8,116.4,111.6,0.58,1,12/13/2022
100,,,Utah Jazz,New Orleans Pelicans,22200412,121,100,0.517,0.477,0.372,0.778,43.2,26.3,15.6,7.2,4.8,1.4,115.9,114.1,0.591,0.692,0.488,0.368,0.792,44.3,26.5,14.4,8.7,4.4,6.9,115.3,108.4,0.589,1,12/13/2022
101,,,Los Angeles Lakers,Boston Celtics,22200413,118,122,0.423,0.474,0.322,0.803,43.7,23.9,14.2,6.6,4.9,-1.4,110.6,111.8,0.572,0.75,0.489,0.391,0.833,42.1,26.6,13.6,6.3,5.0,6.8,118.4,111.2,0.62,0,12/13/2022
102,,,Indiana Pacers,Golden State Warriors,22200415,125,119,0.5,0.453,0.365,0.789,41.4,26.2,15.5,7.9,6.1,-0.9,111.8,112.8,0.573,0.5,0.478,0.377,0.789,41.4,28.4,16.2,6.7,4.1,0.8,113.3,112.6,0.597,1,12/14/2022
103,,,Orlando Magic,Atlanta Hawks,22200416,135,124,0.286,0.468,0.34,0.799,43.4,21.6,16.7,6.3,5.1,-5.2,109.5,114.5,0.574,0.5,0.461,0.321,0.817,43.1,22.8,13.2,7.2,4.5,-1.5,110.0,111.8,0.552,1,12/14/2022
104,,,Charlotte Hornets,Detroit Pistons,22200414,134,141,0.259,0.446,0.323,0.737,44.3,24.0,14.2,7.5,4.7,-6.6,107.0,114.1,0.534,0.241,0.446,0.345,0.774,42.3,22.1,14.3,6.8,3.8,-7.1,109.6,116.8,0.554,0,12/14/2022
105,,,Toronto Raptors,Sacramento Kings,22200417,123,124,0.481,0.448,0.323,0.783,43.6,23.2,12.9,10.1,5.5,0.9,112.1,111.1,0.548,0.538,0.487,0.355,0.785,41.1,26.2,14.8,6.9,3.3,2.1,114.3,112.3,0.6,0,12/14/2022
106,,,San Antonio Spurs,Portland Trail Blazers,22200420,112,128,0.333,0.463,0.339,0.728,41.9,27.0,16.0,6.9,4.1,-9.8,108.2,117.9,0.553,0.556,0.473,0.388,0.778,44.2,24.5,15.5,6.7,4.2,0.4,113.7,113.4,0.587,0,12/14/2022
107,,,Chicago Bulls,New York Knicks,22200418,120,128,0.423,0.477,0.362,0.822,42.3,24.4,14.4,7.6,5.0,0.0,110.7,110.8,0.577,0.519,0.453,0.319,0.804,46.7,23.1,13.9,6.9,4.4,0.9,112.1,111.4,0.556,0,12/14/2022
108,,,Oklahoma City Thunder,Miami Heat,22200419,108,110,0.407,0.461,0.34,0.801,42.6,23.1,13.6,7.7,5.3,-1.8,110.5,112.5,0.558,0.464,0.45,0.337,0.832,41.8,24.1,14.1,7.7,3.3,-1.5,109.1,110.8,0.564,0,12/14/2022
109,,,Dallas Mavericks,Cleveland Cavaliers,22200421,90,105,0.519,0.469,0.358,0.727,39.7,22.5,13.0,7.9,3.8,1.8,114.3,112.6,0.588,0.607,0.475,0.368,0.804,43.8,23.8,15.2,6.6,4.3,5.9,112.7,107.0,0.583,0,12/14/2022
110,,,Denver Nuggets,Washington Wizards,22200422,141,128,0.615,0.503,0.394,0.746,43.4,28.3,15.3,7.1,4.5,1.2,116.3,114.8,0.6,0.393,0.472,0.342,0.766,44.5,24.6,13.8,6.7,5.8,-2.5,110.7,113.2,0.569,1,12/14/2022
111,,,LA Clippers,Minnesota Timberwolves,22200423,99,88,0.552,0.465,0.366,0.749,44.2,22.9,15.6,6.5,4.8,-0.8,108.8,109.6,0.569,0.481,0.487,0.334,0.787,41.3,25.5,16.0,8.4,5.2,-1.4,111.6,112.5,0.587,1,12/14/2022
112,,,LA Clippers,Phoenix Suns,22200427,95,111,0.567,0.462,0.363,0.751,44.5,22.8,15.5,6.5,4.7,-0.4,108.5,108.9,0.567,0.571,0.47,0.376,0.807,43.3,27.5,13.7,7.3,5.5,4.2,115.7,111.5,0.575,0,12/15/2022
113,,,Houston Rockets,Miami Heat,22200424,108,111,0.333,0.443,0.339,0.788,46.3,21.1,17.6,7.6,4.9,-5.2,109.4,114.8,0.554,0.483,0.45,0.342,0.831,41.7,24.1,14.1,7.8,3.2,-1.4,109.2,110.8,0.565,0,12/15/2022
114,,,Utah Jazz,New Orleans Pelicans,22200426,132,129,0.533,0.477,0.37,0.776,43.7,26.4,15.8,7.1,4.9,2.0,115.8,113.4,0.59,0.667,0.485,0.36,0.786,44.2,26.4,14.5,8.8,4.3,5.8,114.5,108.6,0.584,1,12/15/2022
115,,,Memphis Grizzlies,Milwaukee Bucks,22200425,142,101,0.667,0.468,0.36,0.702,47.9,24.8,14.7,7.4,5.7,3.8,113.6,110.0,0.561,0.741,0.459,0.352,0.739,48.3,24.7,15.0,6.5,5.9,5.0,111.6,106.6,0.564,1,12/15/2022
116,,,Philadelphia 76ers,Golden State Warriors,22200432,118,106,0.556,0.477,0.386,0.809,40.6,24.5,14.9,8.7,4.7,3.0,112.4,109.1,0.593,0.483,0.478,0.378,0.793,41.4,28.2,16.4,6.6,4.1,0.6,113.2,112.7,0.598,1,12/16/2022
117,,,Los Angeles Lakers,Denver Nuggets,22200437,126,108,0.407,0.474,0.32,0.8,43.7,23.7,14.0,6.6,5.0,-1.5,110.5,111.7,0.571,0.63,0.508,0.391,0.751,43.3,28.3,15.4,7.1,4.6,1.6,116.8,114.8,0.605,1,12/16/2022
118,,,Chicago Bulls,New York Knicks,22200434,91,114,0.407,0.48,0.361,0.823,41.8,24.4,14.3,7.6,5.1,-0.3,110.8,111.2,0.579,0.536,0.454,0.326,0.804,46.7,23.2,14.1,6.9,4.4,1.1,112.5,111.5,0.558,0,12/16/2022
119,,,Boston Celtics,Orlando Magic,22200430,109,117,0.759,0.488,0.391,0.829,42.3,26.5,13.5,6.3,4.9,6.7,118.1,111.1,0.617,0.31,0.47,0.344,0.801,43.5,21.8,16.6,6.4,5.2,-4.6,110.3,114.8,0.577,0,12/16/2022
120,,,Cleveland Cavaliers,Indiana Pacers,22200431,118,112,0.621,0.477,0.368,0.804,44.0,23.9,15.0,6.5,4.3,6.2,113.0,106.9,0.583,0.517,0.455,0.367,0.79,41.0,26.3,15.5,8.0,6.1,-0.7,111.9,112.7,0.575,1,12/16/2022
121,,,Detroit Pistons,Sacramento Kings,22200429,113,122,0.267,0.448,0.349,0.773,42.5,22.1,14.3,6.6,3.9,-6.6,110.2,116.9,0.557,0.556,0.487,0.355,0.787,41.3,26.3,14.8,6.7,3.2,2.0,114.6,112.7,0.601,0,12/16/2022
122,,,Dallas Mavericks,Portland Trail Blazers,22200436,130,110,0.5,0.466,0.357,0.727,39.6,22.4,13.1,7.8,3.8,1.2,113.9,112.8,0.586,0.571,0.478,0.39,0.776,44.0,24.6,15.6,6.7,4.1,0.9,114.3,113.5,0.592,1,12/16/2022
123,,,Charlotte Hornets,Atlanta Hawks,22200428,106,125,0.25,0.444,0.323,0.74,44.4,23.8,13.8,7.5,4.7,-6.6,107.5,114.6,0.534,0.483,0.463,0.322,0.82,42.9,23.0,13.2,7.0,4.6,-1.8,110.4,112.6,0.554,0,12/16/2022
124,,,Toronto Raptors,Brooklyn Nets,22200433,116,119,0.464,0.45,0.323,0.786,43.4,23.3,12.7,10.0,5.6,0.8,112.4,111.5,0.549,0.586,0.499,0.37,0.794,41.1,26.3,15.0,7.0,7.0,1.6,113.5,111.8,0.602,0,12/16/2022
125,,,Oklahoma City Thunder,Minnesota Timberwolves,22200435,110,112,0.393,0.462,0.341,0.799,42.7,23.2,13.6,7.7,5.3,-1.8,110.5,112.4,0.559,0.464,0.485,0.33,0.785,41.4,25.2,16.0,8.5,5.2,-1.7,110.9,112.1,0.585,0,12/16/2022
126,,,San Antonio Spurs,Miami Heat,22200439,101,111,0.321,0.463,0.34,0.723,41.9,26.8,15.8,7.0,4.1,-10.0,108.4,118.4,0.552,0.5,0.45,0.342,0.828,41.7,24.0,14.1,7.9,3.3,-1.2,109.4,110.8,0.565,0,12/17/2022
127,,,LA Clippers,Washington Wizards,22200438,102,93,0.548,0.459,0.363,0.75,44.8,22.8,15.6,6.5,4.7,-0.9,108.3,109.3,0.564,0.379,0.474,0.348,0.759,43.6,25.0,13.8,6.8,5.8,-2.9,110.9,113.8,0.572,1,12/17/2022
128,,,Phoenix Suns,New Orleans Pelicans,22200444,118,114,0.586,0.47,0.373,0.806,43.7,27.5,13.6,7.4,5.6,4.6,115.8,111.1,0.573,0.643,0.484,0.362,0.787,44.2,26.2,14.6,8.8,4.4,5.5,114.7,109.1,0.584,1,12/17/2022
129,,,Cleveland Cavaliers,Dallas Mavericks,22200440,100,99,0.633,0.478,0.37,0.807,43.7,24.0,14.9,6.5,4.2,6.2,113.4,107.3,0.586,0.517,0.469,0.36,0.731,39.6,22.5,13.1,7.6,3.9,1.9,114.5,112.7,0.59,1,12/17/2022
130,,,Houston Rockets,Portland Trail Blazers,22200441,95,107,0.321,0.444,0.337,0.785,46.5,21.2,17.5,7.7,4.9,-5.1,109.4,114.7,0.554,0.552,0.476,0.389,0.775,44.0,24.5,15.5,6.6,4.1,0.2,114.2,114.1,0.59,0,12/17/2022
131,,,Milwaukee Bucks,Utah Jazz,22200442,123,97,0.714,0.456,0.347,0.737,47.9,24.6,14.7,6.4,5.7,3.4,111.1,107.8,0.561,0.548,0.476,0.37,0.778,43.6,26.3,15.8,7.1,5.0,2.1,116.1,113.7,0.591,1,12/17/2022
132,,,Oklahoma City Thunder,Memphis Grizzlies,22200443,115,109,0.379,0.462,0.339,0.799,42.7,23.3,13.9,7.6,5.2,-1.8,110.4,112.3,0.559,0.679,0.471,0.361,0.704,48.1,24.9,14.5,7.3,5.8,5.1,114.5,109.6,0.564,1,12/17/2022
133,,,Indiana Pacers,New York Knicks,22200446,106,109,0.5,0.457,0.365,0.793,40.9,26.6,15.4,7.9,6.1,-0.9,112.2,113.2,0.577,0.552,0.453,0.329,0.801,46.8,23.0,14.0,7.1,4.3,1.9,112.6,110.9,0.558,0,12/18/2022
134,,,Detroit Pistons,Brooklyn Nets,22200447,121,124,0.258,0.448,0.349,0.775,42.6,22.1,14.4,6.6,3.8,-6.7,110.3,117.0,0.558,0.6,0.503,0.37,0.793,41.1,26.2,15.0,7.0,7.0,1.6,113.9,112.1,0.605,0,12/18/2022
135,,,Toronto Raptors,Golden State Warriors,22200448,110,126,0.448,0.451,0.324,0.789,43.1,23.1,12.6,9.8,5.4,0.7,112.7,111.9,0.551,0.467,0.476,0.379,0.794,41.6,28.3,16.4,6.7,4.1,0.2,112.9,112.7,0.595,0,12/18/2022
136,,,Minnesota Timberwolves,Chicago Bulls,22200449,150,126,0.483,0.485,0.334,0.777,41.4,25.1,16.0,8.7,5.2,-1.6,110.8,111.9,0.584,0.393,0.479,0.362,0.824,41.7,24.4,14.5,7.4,5.0,-1.0,110.2,111.4,0.579,1,12/18/2022
137,,,Denver Nuggets,Charlotte Hornets,22200450,119,115,0.607,0.507,0.39,0.751,43.1,28.2,15.5,7.1,4.5,0.9,116.4,115.1,0.604,0.241,0.443,0.324,0.738,44.4,23.9,13.8,7.5,4.7,-7.0,107.5,115.0,0.533,1,12/18/2022
138,,,Boston Celtics,Orlando Magic,22200445,92,95,0.733,0.485,0.386,0.829,42.1,26.1,13.5,6.4,5.1,6.2,117.7,111.1,0.614,0.333,0.469,0.342,0.803,43.7,21.7,16.7,6.4,5.0,-4.2,110.4,114.5,0.576,0,12/18/2022
139,,,Los Angeles Lakers,Washington Wizards,22200451,119,117,0.429,0.476,0.322,0.798,43.7,23.9,14.0,6.8,4.9,-0.9,110.8,111.5,0.573,0.367,0.473,0.349,0.762,43.6,24.9,13.9,6.9,5.6,-3.1,110.4,113.5,0.57,1,12/18/2022
140,,,Houston Rockets,San Antonio Spurs,22200455,105,124,0.31,0.443,0.33,0.781,46.8,21.1,17.6,7.7,4.9,-5.3,109.1,114.7,0.55,0.31,0.462,0.341,0.725,41.8,26.9,15.9,7.0,4.1,-10.0,108.2,118.2,0.552,0,12/19/2022
141,,,New Orleans Pelicans,Milwaukee Bucks,22200457,119,128,0.621,0.487,0.365,0.787,44.0,26.3,14.7,8.6,4.4,5.2,114.9,109.6,0.587,0.724,0.459,0.352,0.738,48.2,24.8,14.8,6.4,5.6,4.1,111.7,107.6,0.564,0,12/19/2022
142,,,Cleveland Cavaliers,Utah Jazz,22200452,122,99,0.645,0.476,0.364,0.8,44.0,23.9,14.8,6.5,4.2,6.1,113.0,107.0,0.582,0.531,0.476,0.369,0.775,43.2,26.2,15.7,7.0,4.9,1.2,115.7,114.1,0.59,1,12/19/2022
143,,,Sacramento Kings,Charlotte Hornets,22200460,119,125,0.571,0.488,0.356,0.788,41.0,26.4,14.7,6.8,3.2,2.3,114.8,112.7,0.602,0.233,0.442,0.324,0.744,44.4,23.9,13.6,7.4,4.8,-6.9,107.5,114.9,0.533,0,12/19/2022
144,,,Philadelphia 76ers,Toronto Raptors,22200453,104,101,0.571,0.476,0.387,0.809,40.8,24.4,14.9,8.8,4.7,3.4,112.5,108.9,0.593,0.433,0.45,0.326,0.788,43.1,23.0,12.6,9.7,5.3,0.1,112.7,112.5,0.55,1,12/19/2022
145,,,Atlanta Hawks,Orlando Magic,22200454,126,125,0.5,0.465,0.328,0.82,42.8,23.1,13.2,6.9,4.6,-1.1,110.9,112.4,0.559,0.355,0.466,0.344,0.805,43.8,21.6,16.5,6.5,4.9,-4.0,109.9,113.7,0.574,1,12/19/2022
146,,,Minnesota Timberwolves,Dallas Mavericks,22200456,116,106,0.5,0.491,0.343,0.778,41.3,25.5,15.9,8.6,5.2,-0.7,112.1,112.3,0.591,0.5,0.467,0.358,0.729,39.8,22.4,13.1,7.5,3.9,1.8,114.0,112.2,0.587,1,12/19/2022
147,,,Oklahoma City Thunder,Portland Trail Blazers,22200458,123,121,0.4,0.46,0.343,0.792,43.0,23.5,13.7,7.6,5.0,-1.6,110.3,112.0,0.559,0.567,0.476,0.388,0.774,43.8,24.4,15.5,6.6,4.1,0.6,114.2,113.6,0.59,1,12/19/2022
148,,,Phoenix Suns,Los Angeles Lakers,22200459,130,104,0.6,0.47,0.373,0.801,43.5,27.4,13.4,7.3,5.5,4.6,116.1,111.5,0.574,0.448,0.476,0.325,0.796,43.6,24.0,13.9,6.7,4.9,-0.8,111.0,111.5,0.573,1,12/19/2022
149,,,New York Knicks,Golden State Warriors,22200463,132,94,0.567,0.453,0.328,0.799,46.9,22.7,14.1,7.1,4.5,1.9,112.6,110.8,0.558,0.484,0.477,0.381,0.797,41.6,28.4,16.5,6.7,4.1,0.7,113.4,112.7,0.598,1,12/20/2022
150,,,Phoenix Suns,Washington Wizards,22200464,110,113,0.613,0.471,0.378,0.799,43.8,27.3,13.3,7.4,5.5,5.3,116.7,111.3,0.576,0.355,0.472,0.345,0.763,43.7,24.8,13.7,6.8,5.6,-3.0,110.5,113.6,0.569,0,12/20/2022
151,,,Miami Heat,Chicago Bulls,22200462,103,113,0.516,0.451,0.343,0.823,41.7,24.1,14.2,8.1,3.3,-0.8,109.5,110.5,0.566,0.379,0.481,0.365,0.821,41.3,24.6,14.4,7.3,4.9,-1.8,110.7,112.6,0.581,0,12/20/2022
152,,,Detroit Pistons,Utah Jazz,22200461,111,126,0.25,0.449,0.347,0.778,42.6,22.0,14.3,6.7,3.8,-6.6,110.7,117.2,0.559,0.515,0.473,0.367,0.774,42.9,26.0,15.7,7.1,4.8,0.5,115.1,114.3,0.586,0,12/20/2022
153,,,Denver Nuggets,Memphis Grizzlies,22200465,105,91,0.621,0.505,0.387,0.746,43.4,28.3,15.4,7.0,4.5,1.0,116.2,114.8,0.602,0.655,0.468,0.356,0.709,48.2,24.6,14.3,7.2,5.7,4.7,114.1,109.5,0.562,1,12/20/2022
154,,,Sacramento Kings,Los Angeles Lakers,22200475,134,120,0.552,0.487,0.356,0.778,41.0,26.3,14.5,6.8,3.1,2.0,114.7,112.8,0.6,0.433,0.476,0.328,0.797,43.5,23.7,13.9,6.6,4.9,-1.6,110.9,112.3,0.573,1,12/21/2022
155,,,Philadelphia 76ers,Detroit Pistons,22200467,113,93,0.586,0.474,0.385,0.814,40.8,24.3,14.9,8.8,4.6,3.3,112.1,108.5,0.592,0.242,0.451,0.347,0.777,42.6,22.1,14.3,6.7,3.7,-6.8,110.8,117.7,0.56,1,12/21/2022
156,,,Cleveland Cavaliers,Milwaukee Bucks,22200466,114,106,0.656,0.479,0.369,0.801,44.0,23.9,15.1,6.5,4.2,6.6,113.2,106.7,0.587,0.733,0.462,0.351,0.741,48.0,24.8,14.9,6.4,5.6,4.3,112.0,107.8,0.567,1,12/21/2022
157,,,Brooklyn Nets,Golden State Warriors,22200470,143,113,0.613,0.504,0.374,0.798,40.9,26.2,14.9,6.9,7.0,1.7,114.2,112.4,0.608,0.469,0.477,0.38,0.799,41.3,28.3,16.6,6.6,4.0,-0.5,112.9,113.4,0.598,1,12/21/2022
158,,,Atlanta Hawks,Chicago Bulls,22200468,108,110,0.516,0.466,0.33,0.822,42.8,23.3,13.1,6.9,4.6,-1.0,111.4,112.7,0.56,0.4,0.483,0.367,0.822,41.3,24.7,14.5,7.4,4.7,-1.4,110.9,112.5,0.584,0,12/21/2022
159,,,Boston Celtics,Indiana Pacers,22200469,112,117,0.71,0.481,0.381,0.83,42.5,26.0,13.6,6.4,5.2,5.9,116.8,110.6,0.61,0.484,0.456,0.364,0.789,41.0,26.4,15.4,7.8,6.0,-0.9,112.0,113.1,0.575,0,12/21/2022
160,,,New York Knicks,Toronto Raptors,22200471,106,113,0.581,0.455,0.332,0.798,46.9,22.9,14.0,7.1,4.4,3.1,113.2,110.4,0.561,0.419,0.449,0.324,0.789,43.3,23.0,12.7,9.6,5.2,0.0,112.3,112.1,0.549,0,12/21/2022
161,,,Minnesota Timberwolves,Dallas Mavericks,22200473,99,104,0.516,0.49,0.344,0.78,41.4,25.3,15.8,8.5,5.2,-0.4,112.3,112.3,0.591,0.484,0.466,0.36,0.732,39.9,22.4,13.2,7.5,4.0,1.4,113.8,112.5,0.588,0,12/21/2022
162,,,Oklahoma City Thunder,Portland Trail Blazers,22200474,101,98,0.419,0.46,0.343,0.796,42.9,23.4,13.7,7.6,5.0,-1.5,110.7,112.2,0.56,0.548,0.477,0.389,0.775,43.8,24.4,15.5,6.6,4.0,0.5,114.4,113.9,0.591,1,12/21/2022
163,,,Houston Rockets,Orlando Magic,22200472,110,116,0.3,0.442,0.327,0.776,46.6,21.2,17.3,7.9,4.8,-5.8,108.9,115.0,0.548,0.344,0.467,0.344,0.809,43.8,21.9,16.3,6.5,5.0,-3.9,110.3,114.1,0.574,0,12/21/2022
164,,,LA Clippers,Charlotte Hornets,22200476,126,105,0.563,0.458,0.365,0.745,45.0,22.7,15.6,6.4,4.7,-0.6,108.1,108.9,0.563,0.258,0.445,0.324,0.744,44.7,23.9,13.6,7.3,4.8,-6.5,107.9,114.8,0.535,1,12/21/2022
165,,,Utah Jazz,Washington Wizards,22200478,120,112,0.529,0.474,0.37,0.771,43.0,26.1,15.6,7.1,4.8,0.9,115.6,114.4,0.587,0.375,0.473,0.347,0.76,43.7,24.7,13.6,6.9,5.6,-2.8,110.7,113.6,0.57,1,12/22/2022
166,,,New Orleans Pelicans,San Antonio Spurs,22200477,126,117,0.6,0.485,0.367,0.784,44.0,26.4,14.7,8.6,4.2,4.7,114.9,110.0,0.585,0.333,0.465,0.346,0.727,41.9,27.0,16.0,7.0,4.1,-9.1,108.7,117.8,0.556,1,12/22/2022
167,,,Philadelphia 76ers,LA Clippers,22200480,119,114,0.6,0.473,0.382,0.817,41.0,24.4,14.8,8.7,4.6,3.9,112.0,107.9,0.591,0.576,0.46,0.369,0.75,44.9,22.8,15.9,6.4,4.8,0.1,108.3,108.4,0.567,1,12/23/2022
168,,,Los Angeles Lakers,Charlotte Hornets,22200492,130,134,0.419,0.476,0.331,0.798,43.3,23.7,13.9,6.6,4.9,-2.0,111.0,112.7,0.574,0.25,0.443,0.323,0.744,44.4,23.9,13.6,7.5,4.7,-6.9,107.4,114.7,0.534,0,12/23/2022
169,,,New York Knicks,Chicago Bulls,22200485,117,118,0.563,0.458,0.334,0.794,46.8,23.0,14.2,7.0,4.4,2.8,113.4,110.8,0.563,0.419,0.483,0.365,0.82,41.5,24.5,14.4,7.4,4.7,-1.3,110.9,112.3,0.583,0,12/23/2022
170,,,Brooklyn Nets,Milwaukee Bucks,22200483,118,100,0.625,0.508,0.383,0.799,40.5,26.7,14.9,7.0,6.9,2.6,115.0,112.3,0.613,0.71,0.462,0.353,0.739,48.0,24.7,15.1,6.4,5.6,3.9,111.9,108.1,0.567,1,12/23/2022
171,,,Boston Celtics,Minnesota Timberwolves,22200482,121,109,0.688,0.477,0.379,0.83,43.0,26.0,13.7,6.5,5.2,5.6,116.5,110.6,0.606,0.5,0.49,0.342,0.779,41.5,25.3,15.7,8.5,5.2,-0.5,112.2,112.3,0.59,1,12/23/2022
172,,,Phoenix Suns,Memphis Grizzlies,22200490,100,125,0.594,0.471,0.379,0.799,43.9,27.3,13.3,7.3,5.4,5.0,116.6,111.5,0.576,0.633,0.467,0.352,0.707,48.0,24.6,14.3,7.3,5.8,4.1,113.3,109.3,0.56,0,12/23/2022
173,,,Orlando Magic,San Antonio Spurs,22200479,133,113,0.364,0.466,0.343,0.804,43.8,21.8,16.1,6.7,5.1,-3.6,110.4,113.9,0.574,0.323,0.466,0.346,0.731,41.9,26.9,16.0,7.0,4.1,-9.1,108.9,118.0,0.556,1,12/23/2022
174,,,Miami Heat,Indiana Pacers,22200486,108,111,0.5,0.452,0.343,0.821,41.5,24.2,14.1,8.1,3.2,-1.1,109.5,110.8,0.566,0.5,0.457,0.367,0.789,41.1,26.4,15.3,7.9,5.9,-0.8,112.1,113.0,0.575,0,12/23/2022
175,,,Cleveland Cavaliers,Toronto Raptors,22200484,107,118,0.667,0.48,0.368,0.8,43.8,23.9,14.9,6.5,4.2,6.7,113.3,106.8,0.587,0.438,0.449,0.322,0.792,43.3,22.9,12.5,9.5,5.2,0.2,112.6,112.3,0.549,0,12/23/2022
176,,,Houston Rockets,Dallas Mavericks,22200487,106,112,0.29,0.443,0.33,0.773,46.6,21.2,17.3,7.8,4.8,-5.8,108.9,115.0,0.549,0.5,0.465,0.359,0.736,40.0,22.3,13.2,7.4,3.9,1.5,113.8,112.3,0.588,0,12/23/2022
177,,,Sacramento Kings,Washington Wizards,22200491,111,125,0.567,0.488,0.357,0.777,41.1,26.3,14.4,6.8,3.1,2.4,115.1,112.9,0.601,0.364,0.475,0.346,0.76,43.5,24.6,13.5,6.8,5.5,-3.0,110.8,113.8,0.572,0,12/23/2022
178,,,Atlanta Hawks,Detroit Pistons,22200481,130,105,0.5,0.465,0.332,0.827,42.9,23.2,13.2,6.9,4.6,-1.1,111.2,112.6,0.56,0.235,0.449,0.346,0.775,42.7,21.8,14.5,6.6,3.6,-7.2,110.2,117.4,0.558,1,12/23/2022
179,,,Denver Nuggets,Portland Trail Blazers,22200489,120,107,0.633,0.503,0.387,0.741,43.5,28.3,15.5,7.1,4.5,1.5,115.8,114.0,0.599,0.531,0.477,0.389,0.774,43.6,24.6,15.6,6.7,4.0,0.4,114.0,113.7,0.591,1,12/23/2022
180,,,Oklahoma City Thunder,New Orleans Pelicans,22200488,125,128,0.438,0.46,0.343,0.797,42.8,23.3,13.8,7.6,5.0,-1.4,110.6,112.0,0.56,0.613,0.485,0.368,0.789,44.0,26.3,14.8,8.6,4.3,4.9,115.2,110.2,0.586,0,12/23/2022
181,,,Golden State Warriors,Memphis Grizzlies,22200496,123,109,0.455,0.478,0.38,0.798,41.1,28.4,16.7,6.5,3.9,-1.3,112.8,114.1,0.598,0.645,0.468,0.351,0.709,48.1,24.7,14.3,7.4,5.7,4.7,113.7,109.0,0.561,1,12/25/2022
182,,,New York Knicks,Philadelphia 76ers,22200493,112,119,0.545,0.459,0.338,0.788,46.9,23.1,14.1,6.8,4.4,2.6,113.8,111.3,0.564,0.613,0.475,0.383,0.819,41.0,24.6,14.6,8.7,4.6,3.9,112.4,108.3,0.592,0,12/25/2022
183,,,Boston Celtics,Milwaukee Bucks,22200495,139,118,0.697,0.476,0.376,0.828,43.3,26.0,13.7,6.6,5.2,5.8,116.6,110.6,0.604,0.688,0.461,0.35,0.74,47.9,24.5,15.2,6.5,5.5,3.2,111.7,108.5,0.566,1,12/25/2022
184,,,Dallas Mavericks,Los Angeles Lakers,22200494,124,115,0.515,0.465,0.359,0.741,39.9,22.3,13.2,7.5,4.0,1.6,113.8,112.3,0.589,0.406,0.478,0.336,0.795,43.1,23.8,14.0,6.5,4.8,-2.0,111.3,113.1,0.576,1,12/25/2022
185,,,Denver Nuggets,Phoenix Suns,22200497,128,125,0.645,0.506,0.389,0.736,43.4,28.4,15.3,7.2,4.4,1.8,116.0,113.9,0.601,0.576,0.47,0.375,0.79,43.6,27.1,13.4,7.2,5.3,4.1,116.1,111.9,0.574,1,12/25/2022
186,,,San Antonio Spurs,Utah Jazz,22200503,126,122,0.313,0.465,0.345,0.73,41.8,26.9,15.9,7.1,4.1,-9.4,108.9,118.3,0.556,0.543,0.474,0.372,0.776,42.9,25.8,15.5,7.0,4.7,1.1,115.7,114.3,0.588,1,12/26/2022
