,Unnamed: 0,Home,Away,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
390,390,Atlanta Hawks,Memphis Grizzlies,0.429,0.473,0.378,0.832,43.0,25.2,13.4,8.0,4.4,-0.1,119.5,119.7,0.59,0.296,0.437,0.337,0.773,42.2,23.9,15.1,7.5,6.4,-5.8,106.8,112.4,0.543,0,12/23/2023
391,391,Chicago Bulls,Cleveland Cavaliers,0.433,0.455,0.37,0.788,43.6,24.2,12.3,8.3,4.9,-2.1,112.6,114.8,0.558,0.552,0.474,0.356,0.768,44.1,26.1,14.3,7.9,4.7,-0.3,113.0,113.2,0.575,0,12/23/2023
392,392,Oklahoma City Thunder,Los Angeles Lakers,0.692,0.492,0.386,0.857,40.5,25.3,12.6,8.4,6.2,7.5,118.0,110.2,0.605,0.517,0.484,0.349,0.762,43.3,26.4,14.1,7.5,5.5,-0.5,111.6,112.2,0.581,0,12/23/2023
393,393,Dallas Mavericks,San Antonio Spurs,0.571,0.467,0.363,0.748,41.8,24.9,11.8,6.4,4.2,0.3,117.2,117.1,0.581,0.148,0.454,0.343,0.783,41.8,27.7,15.4,6.5,5.7,-11.5,106.4,118.1,0.554,1,12/23/2023
394,394,Golden State Warriors,Portland Trail Blazers,0.5,0.457,0.373,0.793,47.0,27.5,15.0,6.8,3.3,0.8,115.3,114.7,0.577,0.259,0.438,0.351,0.804,41.5,22.3,15.5,8.7,4.5,-6.3,108.3,114.7,0.542,1,12/23/2023
395,395,Sacramento Kings,Minnesota Timberwolves,0.63,0.473,0.372,0.737,42.6,28.2,13.2,7.0,4.0,0.5,116.5,115.9,0.588,0.778,0.484,0.379,0.795,45.2,26.1,15.1,7.5,6.2,6.8,114.0,107.6,0.593,0,12/23/2023
396,396,New York Knicks,Milwaukee Bucks,0.571,0.462,0.378,0.762,46.6,24.1,13.2,7.7,3.4,2.6,117.0,114.2,0.57,0.759,0.499,0.383,0.779,43.2,24.9,13.1,6.7,5.4,5.7,120.4,114.9,0.615,1,12/25/2023
397,397,Denver Nuggets,Golden State Warriors,0.677,0.489,0.375,0.733,45.8,30.2,12.4,7.4,5.5,5.1,117.8,112.5,0.579,0.517,0.46,0.371,0.795,47.1,27.8,15.1,6.9,3.3,1.5,115.7,114.5,0.58,1,12/25/2023
398,398,Los Angeles Lakers,Boston Celtics,0.533,0.486,0.354,0.764,43.4,26.8,13.9,7.5,5.5,-0.2,112.2,112.5,0.583,0.786,0.48,0.378,0.805,47.3,25.6,13.3,6.7,6.3,10.2,120.3,110.3,0.603,0,12/25/2023
399,399,Miami Heat,Philadelphia 76ers,0.586,0.473,0.396,0.833,41.7,26.8,13.6,7.8,3.1,1.4,115.6,113.8,0.592,0.714,0.485,0.381,0.856,44.9,25.9,13.0,8.8,6.0,11.2,121.5,110.0,0.604,1,12/25/2023
400,400,Phoenix Suns,Dallas Mavericks,0.5,0.471,0.367,0.826,44.5,26.2,15.0,7.1,6.5,0.5,115.4,114.9,0.586,0.586,0.469,0.369,0.75,42.1,24.9,11.8,6.4,4.2,1.1,117.7,116.8,0.584,0,12/25/2023
401,401,Oklahoma City Thunder,Minnesota Timberwolves,0.667,0.492,0.383,0.855,40.6,25.2,12.5,8.3,6.3,6.9,118.1,110.9,0.604,0.786,0.485,0.377,0.796,45.1,26.3,15.0,7.6,6.2,7.0,114.0,107.4,0.593,1,12/26/2023
402,402,Chicago Bulls,Atlanta Hawks,0.419,0.455,0.366,0.791,43.5,24.2,12.3,8.2,4.9,-2.5,112.2,114.9,0.557,0.414,0.472,0.375,0.831,42.9,25.3,13.3,8.0,4.4,-0.3,119.4,119.9,0.589,1,12/26/2023
403,403,Portland Trail Blazers,Sacramento Kings,0.25,0.438,0.352,0.799,41.2,22.5,15.4,8.9,4.4,-6.8,108.3,115.1,0.543,0.607,0.472,0.368,0.738,42.6,28.1,13.2,7.1,4.0,0.1,116.0,115.8,0.585,1,12/26/2023
404,404,New Orleans Pelicans,Memphis Grizzlies,0.567,0.482,0.366,0.767,44.2,26.3,13.5,8.1,4.4,2.4,115.4,112.7,0.584,0.321,0.44,0.336,0.768,42.5,24.1,15.0,7.5,6.4,-5.3,107.5,112.7,0.544,0,12/26/2023
405,405,Houston Rockets,Indiana Pacers,0.556,0.461,0.362,0.784,46.4,25.6,13.3,6.6,4.4,3.9,113.0,109.5,0.569,0.5,0.506,0.38,0.795,38.3,29.5,12.8,7.6,6.3,0.7,121.9,121.2,0.612,0,12/26/2023
406,406,LA Clippers,Charlotte Hornets,0.586,0.485,0.38,0.805,43.9,25.6,13.3,8.3,5.3,4.1,117.5,113.7,0.594,0.259,0.467,0.352,0.799,41.7,24.9,14.1,6.9,4.9,-10.5,110.6,121.2,0.562,1,12/26/2023
407,407,Washington Wizards,Orlando Magic,0.179,0.483,0.358,0.776,37.7,26.5,13.2,7.3,4.9,-9.2,112.4,121.4,0.584,0.607,0.475,0.335,0.767,43.8,25.2,14.8,8.3,5.5,2.8,113.4,110.5,0.574,0,12/26/2023
408,408,San Antonio Spurs,Utah Jazz,0.143,0.454,0.342,0.779,41.7,27.8,15.2,6.6,5.6,-11.9,106.5,118.6,0.554,0.4,0.456,0.357,0.818,45.5,26.7,16.5,6.9,5.9,-6.3,111.7,118.2,0.566,0,12/26/2023
409,409,Detroit Pistons,Brooklyn Nets,0.069,0.465,0.334,0.791,42.4,25.2,16.3,6.2,5.2,-11.6,107.7,119.1,0.559,0.483,0.468,0.385,0.774,47.1,26.7,13.2,6.2,5.9,0.5,116.9,116.3,0.576,0,12/26/2023
410,410,Washington Wizards,Toronto Raptors,0.172,0.484,0.358,0.777,37.9,26.4,13.4,7.3,5.0,-9.1,112.4,121.3,0.585,0.379,0.471,0.339,0.738,45.2,29.3,14.1,7.5,4.8,-2.4,113.0,115.2,0.563,0,12/27/2023
411,411,Orlando Magic,Philadelphia 76ers,0.621,0.477,0.339,0.764,43.5,25.3,14.8,8.4,5.5,3.0,113.6,110.5,0.575,0.69,0.483,0.381,0.85,44.6,25.8,12.8,8.9,5.9,10.7,121.2,110.3,0.602,0,12/27/2023
412,412,Oklahoma City Thunder,New York Knicks,0.679,0.495,0.386,0.854,40.1,25.6,12.6,8.4,6.3,7.5,118.5,110.7,0.608,0.586,0.464,0.376,0.764,46.4,24.2,13.2,7.7,3.4,2.7,117.4,114.5,0.572,1,12/27/2023
413,413,Houston Rockets,Phoenix Suns,0.536,0.462,0.358,0.785,46.3,25.4,13.2,6.9,4.3,3.5,113.1,109.9,0.568,0.483,0.47,0.366,0.825,44.5,26.2,15.1,7.0,6.4,0.0,115.3,115.4,0.585,0,12/27/2023
414,414,Dallas Mavericks,Cleveland Cavaliers,0.6,0.471,0.368,0.75,41.9,25.0,11.8,6.4,4.3,1.5,118.0,116.6,0.586,0.567,0.473,0.353,0.767,44.4,26.2,14.3,7.8,4.6,0.2,113.2,112.8,0.574,0,12/27/2023
415,415,Brooklyn Nets,Milwaukee Bucks,0.5,0.469,0.385,0.765,46.9,26.5,13.1,6.2,5.9,0.6,116.8,116.1,0.577,0.733,0.499,0.38,0.779,43.2,24.9,13.1,6.7,5.3,5.3,120.5,115.4,0.614,0,12/27/2023
416,416,Boston Celtics,Detroit Pistons,0.793,0.48,0.376,0.803,47.2,25.8,13.1,6.8,6.3,10.2,120.6,110.5,0.603,0.067,0.465,0.335,0.788,42.7,25.0,16.2,6.1,5.2,-11.4,107.8,119.0,0.558,1,12/28/2023
417,417,New Orleans Pelicans,Utah Jazz,0.548,0.48,0.364,0.762,44.1,26.0,13.5,8.2,4.5,2.3,114.9,112.3,0.581,0.419,0.457,0.357,0.821,45.6,26.9,16.4,6.8,5.9,-5.7,112.2,118.1,0.568,1,12/28/2023
418,418,Chicago Bulls,Indiana Pacers,0.438,0.455,0.364,0.795,43.6,24.2,12.2,8.3,4.8,-2.2,112.5,115.0,0.557,0.517,0.506,0.382,0.797,38.5,29.4,13.1,7.5,6.3,0.8,121.8,121.0,0.614,0,12/28/2023
419,419,Minnesota Timberwolves,Dallas Mavericks,0.759,0.485,0.379,0.797,44.8,26.1,15.3,7.6,6.0,6.0,113.7,108.1,0.593,0.581,0.47,0.366,0.753,41.8,24.8,11.7,6.6,4.4,1.4,117.8,116.5,0.585,1,12/28/2023
420,420,Portland Trail Blazers,San Antonio Spurs,0.276,0.44,0.354,0.799,41.4,22.7,15.2,8.8,4.4,-6.0,109.1,115.2,0.545,0.138,0.454,0.345,0.775,41.7,28.0,14.9,6.6,5.7,-11.9,106.7,118.9,0.554,0,12/28/2023
421,421,Golden State Warriors,Miami Heat,0.5,0.46,0.37,0.797,46.8,27.7,15.1,6.9,3.3,1.2,115.7,114.6,0.58,0.6,0.473,0.395,0.83,42.2,26.8,13.6,7.7,3.3,1.6,115.6,113.8,0.592,0,12/28/2023
422,422,Denver Nuggets,Memphis Grizzlies,0.688,0.489,0.377,0.737,45.6,30.0,12.4,7.3,5.5,5.1,117.9,112.5,0.581,0.345,0.44,0.332,0.772,42.6,24.0,15.1,7.5,6.7,-5.1,107.3,112.3,0.545,1,12/28/2023
423,423,Los Angeles Lakers,Charlotte Hornets,0.516,0.485,0.356,0.764,43.4,26.7,13.9,7.4,5.4,-0.5,112.4,113.0,0.583,0.25,0.466,0.347,0.797,41.7,25.1,14.0,7.0,4.9,-10.4,110.4,121.0,0.56,1,12/28/2023
424,424,Orlando Magic,New York Knicks,0.6,0.474,0.337,0.767,43.5,25.0,14.8,8.3,5.7,2.2,113.0,110.7,0.573,0.567,0.466,0.378,0.766,46.2,24.2,13.3,7.5,3.4,2.3,117.5,114.9,0.574,1,12/29/2023
425,425,Cleveland Cavaliers,Milwaukee Bucks,0.581,0.472,0.354,0.764,44.8,26.5,14.3,7.8,4.6,0.3,113.2,112.8,0.574,0.742,0.501,0.383,0.778,43.1,25.4,13.0,6.7,5.4,5.8,121.2,115.5,0.617,0,12/29/2023
426,426,Boston Celtics,Toronto Raptors,0.8,0.481,0.373,0.804,46.9,25.7,13.1,6.9,6.2,10.1,120.5,110.6,0.602,0.4,0.475,0.341,0.736,45.4,29.7,14.3,7.6,4.8,-1.3,113.5,114.6,0.566,1,12/29/2023
427,427,Houston Rockets,Philadelphia 76ers,0.517,0.46,0.36,0.783,45.8,25.2,13.1,7.0,4.3,2.8,113.1,110.6,0.567,0.7,0.483,0.38,0.847,44.7,25.5,12.7,8.9,6.0,11.0,121.0,109.8,0.6,0,12/29/2023
428,428,Washington Wizards,Brooklyn Nets,0.167,0.483,0.355,0.775,37.7,26.4,13.5,7.5,4.9,-9.8,111.9,121.5,0.583,0.484,0.468,0.381,0.769,46.9,26.5,12.9,6.2,5.8,-0.1,116.9,117.0,0.575,1,12/29/2023
429,429,Denver Nuggets,Oklahoma City Thunder,0.697,0.492,0.381,0.739,45.9,30.4,12.4,7.3,5.5,6.1,118.6,112.3,0.584,0.69,0.497,0.388,0.851,39.7,25.4,12.3,8.3,6.4,7.5,118.8,111.0,0.61,0,12/29/2023
430,430,Phoenix Suns,Charlotte Hornets,0.5,0.473,0.368,0.825,44.5,26.3,15.2,6.9,6.5,0.5,115.7,115.3,0.589,0.241,0.466,0.351,0.788,41.7,25.2,14.1,6.9,4.9,-10.8,110.3,121.2,0.561,1,12/29/2023
431,431,Portland Trail Blazers,San Antonio Spurs,0.267,0.437,0.352,0.796,41.9,22.4,15.1,8.7,4.4,-6.2,109.0,115.3,0.542,0.167,0.454,0.343,0.783,41.7,28.2,14.8,6.7,5.8,-11.1,107.1,118.4,0.555,1,12/29/2023
432,432,LA Clippers,Memphis Grizzlies,0.6,0.485,0.381,0.803,44.0,25.5,13.3,8.2,5.3,4.2,117.4,113.4,0.594,0.333,0.439,0.334,0.77,42.4,23.9,14.9,7.5,6.7,-6.2,107.2,113.2,0.544,1,12/29/2023
433,433,Atlanta Hawks,Sacramento Kings,0.4,0.472,0.372,0.832,42.8,25.2,13.4,8.0,4.4,-0.4,119.3,119.9,0.589,0.586,0.472,0.364,0.74,42.6,28.0,13.2,7.0,4.1,-0.5,116.1,116.4,0.585,0,12/29/2023
434,434,Utah Jazz,Miami Heat,0.406,0.456,0.356,0.822,45.6,26.9,16.5,6.7,5.8,-5.8,112.1,118.1,0.568,0.613,0.473,0.393,0.827,42.3,26.8,13.5,7.6,3.2,1.9,115.7,113.5,0.591,1,12/30/2023
435,435,Indiana Pacers,New York Knicks,0.533,0.506,0.385,0.793,38.8,29.5,13.1,7.5,6.4,1.3,121.8,120.4,0.615,0.548,0.465,0.373,0.771,45.9,24.1,13.4,7.5,3.4,2.0,117.0,114.8,0.573,1,12/30/2023
436,436,Chicago Bulls,Philadelphia 76ers,0.424,0.454,0.361,0.794,43.7,24.0,12.1,8.2,4.8,-2.7,112.2,115.1,0.555,0.71,0.484,0.379,0.848,44.3,25.4,12.6,9.0,6.0,10.8,121.4,110.4,0.602,1,12/30/2023
437,437,Minnesota Timberwolves,Los Angeles Lakers,0.767,0.485,0.383,0.794,44.5,26.0,15.6,7.6,6.1,6.0,113.8,108.1,0.595,0.531,0.487,0.361,0.769,43.3,27.1,13.8,7.5,5.4,0.2,112.8,112.8,0.585,1,12/30/2023
438,438,Detroit Pistons,Toronto Raptors,0.065,0.465,0.334,0.784,43.0,25.0,16.2,6.2,5.1,-11.2,107.9,119.0,0.558,0.387,0.474,0.343,0.733,45.2,29.7,14.0,7.7,4.8,-1.3,113.7,114.9,0.566,1,12/30/2023
439,439,Golden State Warriors,Dallas Mavericks,0.484,0.459,0.367,0.797,46.8,27.7,15.0,6.8,3.4,0.8,115.4,114.7,0.578,0.563,0.469,0.367,0.755,41.7,25.0,11.9,6.7,4.3,1.1,117.5,116.5,0.585,0,12/30/2023
440,440,Phoenix Suns,Orlando Magic,0.516,0.478,0.375,0.828,44.4,26.6,15.2,6.8,6.7,0.9,116.5,115.6,0.594,0.613,0.474,0.332,0.766,43.6,25.0,14.8,8.3,5.7,2.4,113.0,110.4,0.572,1,12/31/2023
441,441,New Orleans Pelicans,Los Angeles Lakers,0.563,0.482,0.364,0.763,43.9,26.0,13.6,8.3,4.5,2.5,115.0,112.3,0.583,0.515,0.485,0.359,0.769,43.1,27.0,13.7,7.6,5.4,0.1,112.6,112.7,0.583,1,12/31/2023
442,442,Memphis Grizzlies,Sacramento Kings,0.323,0.439,0.333,0.772,42.0,24.1,14.8,7.6,6.6,-6.3,107.1,113.3,0.545,0.6,0.474,0.364,0.735,42.4,28.3,13.1,7.1,4.1,-0.2,116.1,116.2,0.586,0,12/31/2023
443,443,Oklahoma City Thunder,Brooklyn Nets,0.7,0.497,0.386,0.853,40.1,25.5,12.3,8.3,6.5,8.1,118.8,110.4,0.61,0.469,0.467,0.379,0.763,47.2,26.5,12.9,6.2,5.7,-0.3,116.8,117.0,0.573,1,12/31/2023
444,444,Washington Wizards,Atlanta Hawks,0.194,0.484,0.356,0.771,38.0,26.5,13.4,7.4,4.9,-9.3,112.1,121.2,0.583,0.387,0.469,0.371,0.832,43.1,25.3,13.4,8.0,4.3,-0.6,119.0,119.8,0.587,0,12/31/2023
445,445,San Antonio Spurs,Boston Celtics,0.161,0.456,0.346,0.78,41.7,28.2,14.8,6.7,5.7,-10.9,107.6,118.7,0.557,0.806,0.481,0.375,0.806,47.1,25.8,13.2,6.8,6.2,9.8,120.6,110.9,0.603,0,12/31/2023
446,446,New York Knicks,Minnesota Timberwolves,0.531,0.465,0.375,0.768,45.8,24.1,13.4,7.6,3.4,1.5,117.3,115.5,0.574,0.774,0.486,0.382,0.795,44.5,26.0,15.7,7.6,6.2,5.9,113.7,108.0,0.596,1,01/01/2024
447,447,Denver Nuggets,Charlotte Hornets,0.676,0.49,0.377,0.739,45.6,30.4,12.6,7.2,5.5,5.1,117.8,112.5,0.582,0.233,0.467,0.359,0.791,41.2,25.5,13.9,6.8,4.8,-10.9,110.8,121.8,0.563,1,01/01/2024
448,448,LA Clippers,Miami Heat,0.613,0.485,0.378,0.803,44.3,25.6,13.4,8.1,5.3,4.4,117.4,113.1,0.594,0.594,0.472,0.39,0.826,42.4,26.5,13.5,7.6,3.3,1.6,115.4,113.5,0.59,1,01/01/2024
449,449,Phoenix Suns,Portland Trail Blazers,0.531,0.478,0.373,0.829,44.2,26.4,14.9,7.0,6.6,1.1,116.5,115.4,0.594,0.29,0.439,0.358,0.797,41.9,22.6,15.1,8.6,4.5,-5.8,109.7,115.6,0.545,1,01/01/2024
450,450,Utah Jazz,Dallas Mavericks,0.424,0.456,0.353,0.817,45.5,27.0,16.3,6.8,5.8,-5.3,112.1,117.7,0.567,0.576,0.472,0.368,0.757,41.7,25.0,11.8,6.6,4.3,1.4,117.9,116.7,0.587,1,01/01/2024
451,451,Milwaukee Bucks,Indiana Pacers,0.75,0.502,0.384,0.782,43.1,25.4,13.1,6.6,5.4,5.8,121.0,115.3,0.618,0.548,0.509,0.39,0.794,38.7,29.8,13.2,7.4,6.4,1.7,122.3,120.6,0.618,0,01/01/2024
452,452,Houston Rockets,Detroit Pistons,0.5,0.463,0.363,0.781,45.7,25.4,13.3,7.0,4.4,2.6,113.6,111.4,0.569,0.094,0.466,0.337,0.789,42.9,25.1,16.1,6.1,5.1,-10.8,108.5,119.1,0.561,1,01/01/2024
453,453,Toronto Raptors,Cleveland Cavaliers,0.375,0.475,0.347,0.737,44.7,29.6,13.8,7.7,4.8,-1.3,114.0,115.2,0.568,0.563,0.472,0.346,0.764,44.5,26.5,14.1,7.9,4.7,0.0,113.1,112.9,0.572,1,01/01/2024
454,454,Golden State Warriors,Orlando Magic,0.469,0.459,0.368,0.795,46.8,27.8,14.9,6.8,3.4,0.5,115.6,115.2,0.578,0.594,0.473,0.332,0.769,43.7,24.9,14.8,8.1,5.6,2.2,112.9,110.6,0.572,1,01/02/2024
455,455,Oklahoma City Thunder,Boston Celtics,0.71,0.499,0.391,0.852,40.2,25.6,12.3,8.1,6.5,8.4,118.9,110.3,0.612,0.813,0.483,0.374,0.805,47.3,25.9,13.1,6.7,6.3,10.5,120.8,110.4,0.604,1,01/02/2024
456,456,Philadelphia 76ers,Chicago Bulls,0.688,0.481,0.374,0.846,44.1,25.4,12.5,9.1,6.0,10.0,120.8,110.5,0.597,0.441,0.455,0.359,0.786,44.1,24.0,12.3,8.1,4.8,-2.2,112.3,114.7,0.555,1,01/02/2024
457,457,New Orleans Pelicans,Brooklyn Nets,0.576,0.483,0.369,0.764,44.0,26.2,13.5,8.3,4.6,3.0,115.4,112.1,0.585,0.455,0.464,0.375,0.758,47.1,26.5,12.7,6.3,5.6,-0.8,116.4,117.1,0.57,1,01/02/2024
458,458,Memphis Grizzlies,San Antonio Spurs,0.313,0.437,0.332,0.77,41.8,24.0,14.6,7.5,6.4,-7.1,106.6,113.6,0.543,0.156,0.455,0.343,0.779,41.5,28.2,14.8,6.7,5.6,-11.6,107.3,119.0,0.556,1,01/02/2024
459,459,Sacramento Kings,Charlotte Hornets,0.613,0.475,0.367,0.736,43.0,28.2,13.1,6.9,4.1,0.8,116.3,115.4,0.587,0.226,0.465,0.359,0.788,41.4,25.5,13.9,6.8,4.9,-11.1,110.4,121.7,0.561,0,01/02/2024
460,460,Memphis Grizzlies,Toronto Raptors,0.333,0.437,0.332,0.771,41.9,24.0,14.6,7.4,6.4,-6.6,106.6,113.2,0.544,0.394,0.475,0.347,0.736,44.8,29.4,13.7,7.7,4.8,-1.2,114.3,115.3,0.569,0,01/03/2024
461,461,Cleveland Cavaliers,Washington Wizards,0.545,0.472,0.346,0.769,44.5,26.4,14.0,7.9,4.6,-0.1,113.2,113.2,0.573,0.188,0.483,0.355,0.772,38.0,26.7,13.2,7.3,5.0,-9.1,112.2,121.2,0.583,1,01/03/2024
462,462,Indiana Pacers,Milwaukee Bucks,0.563,0.507,0.383,0.795,39.0,29.5,13.0,7.4,6.3,1.9,122.2,120.2,0.615,0.727,0.5,0.38,0.782,43.1,25.4,13.0,6.5,5.5,5.4,120.7,115.4,0.616,1,01/03/2024
463,463,Atlanta Hawks,Oklahoma City Thunder,0.406,0.47,0.371,0.823,43.5,25.3,13.4,7.9,4.3,-0.5,119.1,119.7,0.587,0.719,0.499,0.393,0.85,40.2,25.9,12.3,8.1,6.6,8.2,119.2,110.7,0.613,1,01/03/2024
464,464,Utah Jazz,Detroit Pistons,0.441,0.458,0.35,0.821,45.6,27.2,16.2,6.8,5.8,-4.1,112.5,116.8,0.569,0.091,0.467,0.34,0.787,42.7,25.1,16.1,6.0,5.0,-11.1,108.5,119.5,0.562,1,01/03/2024
465,465,Los Angeles Lakers,Miami Heat,0.5,0.485,0.357,0.771,42.9,26.9,13.6,7.6,5.5,-0.5,112.4,113.2,0.583,0.576,0.47,0.388,0.824,42.2,26.5,13.6,7.6,3.3,1.0,115.2,113.9,0.589,0,01/03/2024
466,466,New York Knicks,Chicago Bulls,0.545,0.464,0.375,0.769,45.9,24.0,13.5,7.6,3.4,1.6,117.2,115.4,0.573,0.429,0.453,0.354,0.783,44.3,23.8,12.4,8.2,4.9,-2.5,111.7,114.5,0.552,1,01/03/2024
467,467,Phoenix Suns,LA Clippers,0.545,0.478,0.373,0.823,44.2,26.3,15.0,7.1,6.5,1.7,116.2,114.5,0.593,0.625,0.488,0.38,0.805,44.1,25.6,13.5,8.1,5.2,4.9,117.6,113.0,0.597,0,01/03/2024
468,468,Minnesota Timberwolves,New Orleans Pelicans,0.75,0.486,0.383,0.795,44.3,25.8,15.6,7.6,6.1,5.5,113.6,108.2,0.596,0.588,0.483,0.371,0.765,44.4,26.2,13.7,8.4,4.7,3.7,115.5,111.6,0.585,0,01/03/2024
469,469,Houston Rockets,Brooklyn Nets,0.516,0.466,0.365,0.781,45.4,25.6,13.1,7.2,4.2,3.3,114.2,111.3,0.572,0.441,0.46,0.371,0.755,47.1,26.5,12.8,6.3,5.6,-1.5,115.7,117.2,0.565,1,01/03/2024
470,470,Dallas Mavericks,Portland Trail Blazers,0.559,0.469,0.365,0.754,41.6,25.0,11.9,6.6,4.3,0.3,117.0,116.9,0.584,0.281,0.438,0.356,0.795,41.7,22.5,15.2,8.5,4.6,-6.3,109.0,115.3,0.543,1,01/03/2024
471,471,Sacramento Kings,Orlando Magic,0.594,0.474,0.368,0.732,43.1,28.1,13.4,7.0,4.0,0.5,115.9,115.2,0.585,0.576,0.472,0.334,0.77,43.7,24.7,15.0,8.1,5.6,1.9,113.0,110.9,0.572,1,01/03/2024
472,472,San Antonio Spurs,Milwaukee Bucks,0.152,0.454,0.342,0.776,41.5,28.0,14.8,6.7,5.6,-11.5,107.1,118.7,0.555,0.706,0.5,0.38,0.781,43.0,25.5,13.0,6.5,5.4,4.9,120.7,115.9,0.615,0,01/04/2024
473,473,Golden State Warriors,Denver Nuggets,0.485,0.461,0.368,0.788,46.5,27.7,14.8,6.9,3.5,0.6,115.8,115.3,0.58,0.686,0.49,0.378,0.74,45.6,30.3,12.5,7.3,5.6,5.5,117.8,112.1,0.583,0,01/04/2024
474,474,Indiana Pacers,Atlanta Hawks,0.576,0.508,0.384,0.796,39.1,29.6,12.9,7.4,6.3,2.2,122.5,120.3,0.617,0.424,0.471,0.371,0.828,43.5,25.4,13.3,7.9,4.3,-0.4,119.5,120.0,0.588,1,01/05/2024
475,475,Boston Celtics,Utah Jazz,0.788,0.482,0.374,0.806,47.3,26.1,13.1,6.7,6.4,10.1,120.9,110.9,0.604,0.457,0.46,0.354,0.825,45.4,27.2,16.0,6.9,5.9,-3.8,113.3,117.3,0.571,1,01/05/2024
476,476,Cleveland Cavaliers,Washington Wizards,0.559,0.475,0.35,0.769,45.0,26.8,13.9,7.9,4.7,1.1,114.1,113.0,0.575,0.182,0.481,0.354,0.767,38.0,26.6,13.1,7.3,5.0,-10.0,112.0,121.8,0.58,1,01/05/2024
477,477,Brooklyn Nets,Oklahoma City Thunder,0.429,0.458,0.368,0.751,47.2,26.5,12.7,6.4,5.6,-1.8,115.3,117.1,0.563,0.697,0.501,0.397,0.847,40.0,26.0,12.3,8.1,6.4,7.9,119.5,111.3,0.615,1,01/05/2024
478,478,Philadelphia 76ers,New York Knicks,0.697,0.481,0.375,0.842,44.1,25.5,12.7,9.1,6.0,10.1,120.4,110.0,0.597,0.559,0.466,0.375,0.77,46.2,24.2,13.6,7.6,3.5,2.0,117.3,115.1,0.574,0,01/05/2024
479,479,Chicago Bulls,Charlotte Hornets,0.417,0.452,0.355,0.784,44.2,23.8,12.4,8.2,4.9,-2.9,111.5,114.7,0.551,0.25,0.467,0.359,0.788,41.2,25.4,13.9,6.8,5.0,-10.6,110.3,121.1,0.562,1,01/05/2024
480,480,New Orleans Pelicans,LA Clippers,0.6,0.485,0.373,0.767,44.3,26.4,13.7,8.4,4.7,3.9,115.8,111.6,0.587,0.636,0.49,0.385,0.81,44.0,25.6,13.6,8.2,5.2,5.0,118.3,113.4,0.601,0,01/05/2024
481,481,Houston Rockets,Minnesota Timberwolves,0.531,0.467,0.37,0.778,45.5,25.7,13.2,7.1,4.2,3.5,114.1,110.9,0.574,0.727,0.484,0.381,0.796,43.9,25.8,15.6,7.6,6.1,5.0,113.6,108.7,0.595,0,01/05/2024
482,482,Dallas Mavericks,Portland Trail Blazers,0.571,0.47,0.367,0.752,41.6,25.0,11.9,6.7,4.3,1.1,117.1,116.2,0.585,0.273,0.437,0.355,0.793,41.8,22.5,15.4,8.4,4.6,-6.9,108.5,115.5,0.542,1,01/05/2024
483,483,Denver Nuggets,Orlando Magic,0.694,0.492,0.377,0.745,45.4,30.3,12.5,7.3,5.6,5.4,118.3,112.6,0.585,0.559,0.473,0.344,0.771,43.3,24.8,15.1,8.1,5.6,1.8,113.1,111.1,0.575,0,01/05/2024
484,484,Phoenix Suns,Miami Heat,0.529,0.48,0.375,0.824,43.9,26.3,15.1,7.1,6.4,1.4,116.6,115.2,0.595,0.588,0.47,0.388,0.822,42.1,26.6,13.4,7.8,3.3,1.4,114.9,113.2,0.588,1,01/05/2024
485,485,Los Angeles Lakers,Memphis Grizzlies,0.486,0.483,0.351,0.775,43.0,27.0,13.9,7.5,5.5,-0.9,111.9,113.0,0.581,0.324,0.437,0.333,0.773,41.9,24.0,14.5,7.4,6.4,-6.6,106.6,113.2,0.544,0,01/05/2024
486,486,Golden State Warriors,Detroit Pistons,0.471,0.464,0.369,0.79,46.1,27.9,14.7,6.8,3.5,0.5,116.2,115.9,0.582,0.088,0.469,0.345,0.787,42.7,25.3,16.1,5.9,5.0,-10.9,109.2,120.0,0.565,1,01/05/2024
487,487,Sacramento Kings,Toronto Raptors,0.606,0.474,0.368,0.73,43.3,28.2,13.5,7.0,3.9,0.6,115.9,115.3,0.585,0.412,0.476,0.35,0.739,44.8,29.3,13.6,7.6,4.8,-1.0,114.3,115.0,0.57,1,01/05/2024
488,488,Philadelphia 76ers,Utah Jazz,0.676,0.479,0.373,0.839,43.9,25.4,12.7,9.0,6.0,8.8,119.6,110.5,0.594,0.444,0.457,0.349,0.819,45.6,27.0,16.0,7.0,5.7,-4.5,112.5,117.2,0.568,0,01/06/2024
489,489,Indiana Pacers,Boston Celtics,0.588,0.512,0.387,0.797,39.0,30.1,13.0,7.5,6.2,3.1,123.1,119.9,0.621,0.794,0.48,0.373,0.808,47.5,26.0,13.1,6.8,6.4,10.6,120.8,110.2,0.603,0,01/06/2024
