,Unnamed: 0.9,Unnamed: 0,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
91,91,,Detroit Pistons,Brooklyn Nets,22100124,90,96,0.125,0.395,0.272,0.747,42.4,21.3,15.8,8.8,5.0,-13.3,97.1,110.0,0.49,0.625,0.464,0.365,0.755,45.0,23.6,15.1,6.8,6.2,1.1,104.9,104.1,0.571,0,11/05/2021
92,92,,Milwaukee Bucks,New York Knicks,22100128,98,113,0.5,0.445,0.335,0.762,45.3,21.5,14.4,7.7,4.4,0.4,107.4,106.7,0.552,0.625,0.458,0.393,0.739,45.0,23.1,13.5,6.9,6.0,2.6,112.2,109.7,0.573,0,11/05/2021
93,93,,Sacramento Kings,Charlotte Hornets,22100132,140,110,0.5,0.454,0.326,0.781,44.3,23.2,12.6,6.7,5.2,-1.2,108.7,109.9,0.553,0.556,0.451,0.396,0.724,43.9,25.5,13.1,9.0,5.1,-0.2,111.1,110.8,0.553,1,11/05/2021
94,94,,Portland Trail Blazers,Indiana Pacers,22100131,110,106,0.375,0.457,0.361,0.727,47.8,22.5,14.4,7.9,4.8,1.2,109.9,108.8,0.561,0.333,0.465,0.36,0.78,44.6,24.5,16.3,7.0,6.2,-0.3,109.0,109.4,0.568,1,11/05/2021
95,95,,Minnesota Timberwolves,LA Clippers,22100129,84,104,0.429,0.418,0.32,0.767,44.4,23.4,16.5,10.3,5.6,-1.4,103.4,104.3,0.524,0.429,0.437,0.357,0.735,40.8,24.0,13.0,10.0,4.3,0.8,103.6,103.1,0.541,0,11/05/2021
96,96,,Washington Wizards,Memphis Grizzlies,22100126,115,87,0.625,0.444,0.319,0.817,46.1,20.4,12.8,6.9,5.8,1.1,107.0,106.2,0.549,0.625,0.446,0.363,0.792,46.3,25.4,14.7,10.3,5.6,-2.2,109.8,112.6,0.55,1,11/05/2021
97,97,,Toronto Raptors,Cleveland Cavaliers,22100127,101,102,0.667,0.431,0.332,0.775,48.6,20.3,13.9,11.3,3.6,5.2,107.4,102.4,0.523,0.556,0.453,0.324,0.761,45.7,25.2,16.4,8.1,3.9,-0.7,105.4,105.6,0.547,0,11/05/2021
98,98,,Chicago Bulls,Philadelphia 76ers,22100135,105,114,0.75,0.469,0.378,0.87,43.2,23.6,13.4,9.2,6.0,7.0,108.8,101.8,0.572,0.778,0.493,0.385,0.824,42.7,24.9,14.2,8.8,6.3,8.8,115.0,106.1,0.604,0,11/06/2021
99,99,,Phoenix Suns,Atlanta Hawks,22100137,121,117,0.571,0.471,0.337,0.757,45.5,26.8,14.1,8.5,3.8,-0.1,106.3,107.3,0.559,0.444,0.447,0.339,0.818,48.8,23.6,12.9,7.4,4.0,-2.0,107.5,109.8,0.538,1,11/06/2021
100,100,,Miami Heat,Utah Jazz,22100134,118,115,0.75,0.456,0.344,0.831,52.3,24.1,15.0,7.5,2.3,12.5,111.2,98.6,0.561,0.875,0.453,0.331,0.819,50.9,19.1,16.3,7.2,5.6,12.7,113.2,100.3,0.577,1,11/06/2021
101,101,,Portland Trail Blazers,Los Angeles Lakers,22100138,105,90,0.444,0.46,0.369,0.739,47.3,23.1,14.4,7.9,4.8,1.5,110.4,109.0,0.567,0.556,0.474,0.362,0.729,42.5,23.2,15.7,8.7,5.8,0.3,107.4,107.2,0.56,1,11/06/2021
102,102,,Dallas Mavericks,Boston Celtics,22100136,107,104,0.625,0.412,0.307,0.705,46.9,20.0,13.3,6.7,4.7,-5.3,101.8,106.9,0.513,0.444,0.427,0.336,0.787,44.2,22.0,13.5,8.2,6.9,-1.2,103.8,105.4,0.536,1,11/06/2021
103,103,,Denver Nuggets,Houston Rockets,22100133,95,94,0.5,0.474,0.3,0.7,44.3,24.4,17.2,9.1,4.3,2.0,102.0,100.6,0.551,0.125,0.439,0.347,0.713,43.2,21.4,19.1,8.0,4.1,-7.2,100.1,107.3,0.542,1,11/06/2021
104,104,,Golden State Warriors,Houston Rockets,22100145,120,107,0.875,0.466,0.384,0.753,48.0,29.1,15.3,9.2,4.8,13.3,109.2,96.0,0.581,0.111,0.442,0.342,0.708,43.7,21.2,19.0,8.0,4.3,-6.5,99.7,106.3,0.543,1,11/07/2021
105,105,,New York Knicks,Cleveland Cavaliers,22100140,109,126,0.667,0.455,0.376,0.748,46.6,22.3,13.7,7.5,5.7,4.0,112.3,108.4,0.568,0.6,0.453,0.325,0.769,45.5,25.1,16.7,7.8,3.9,-0.5,106.1,106.1,0.548,0,11/07/2021
106,106,,LA Clippers,Charlotte Hornets,22100146,120,106,0.5,0.433,0.344,0.752,43.3,23.2,13.5,10.2,4.3,3.2,103.3,100.2,0.537,0.5,0.453,0.388,0.714,42.2,25.8,12.8,8.9,5.0,-3.1,110.6,113.3,0.552,1,11/07/2021
107,107,,Orlando Magic,Utah Jazz,22100141,107,100,0.2,0.419,0.344,0.759,45.9,21.4,17.2,6.0,5.3,-8.9,101.7,110.4,0.531,0.778,0.46,0.332,0.811,49.2,20.0,15.3,7.5,5.4,11.0,114.4,103.3,0.582,1,11/07/2021
108,108,,Sacramento Kings,Indiana Pacers,22100143,91,94,0.556,0.464,0.35,0.79,45.4,23.8,13.2,6.5,4.7,2.2,111.7,109.4,0.57,0.3,0.467,0.357,0.77,44.3,25.0,15.9,7.1,5.8,-0.7,109.2,109.9,0.569,0,11/07/2021
109,109,,Washington Wizards,Milwaukee Bucks,22100142,101,94,0.667,0.458,0.325,0.8,46.8,21.8,13.4,6.6,5.8,4.0,107.7,104.0,0.558,0.444,0.441,0.34,0.762,44.4,21.2,14.4,7.4,4.5,-1.3,106.3,107.4,0.55,1,11/07/2021
110,110,,Toronto Raptors,Brooklyn Nets,22100139,103,116,0.6,0.431,0.342,0.764,48.7,20.4,13.7,11.3,4.1,4.6,107.7,103.4,0.52,0.667,0.463,0.369,0.769,45.0,23.8,15.3,6.4,5.9,1.7,104.0,102.8,0.569,0,11/07/2021
111,111,,Oklahoma City Thunder,San Antonio Spurs,22100144,99,94,0.25,0.413,0.303,0.728,45.1,19.9,15.4,7.5,3.8,-11.1,98.0,108.9,0.51,0.333,0.468,0.341,0.702,43.2,26.9,13.7,9.1,5.4,1.0,105.8,104.5,0.541,1,11/07/2021
112,112,,Philadelphia 76ers,New York Knicks,22100147,96,103,0.8,0.496,0.394,0.82,42.7,24.7,14.2,8.5,6.2,8.8,115.4,106.4,0.607,0.6,0.455,0.369,0.765,45.1,22.2,13.4,7.7,6.1,1.9,111.9,110.4,0.568,0,11/08/2021
113,113,,Golden State Warriors,Atlanta Hawks,22100152,127,113,0.889,0.471,0.377,0.765,47.1,29.2,15.5,9.4,4.6,13.2,110.0,97.0,0.587,0.4,0.446,0.345,0.824,48.6,22.9,12.7,6.9,3.7,-2.2,107.9,110.2,0.539,1,11/08/2021
114,114,,Los Angeles Lakers,Charlotte Hornets,22100154,126,123,0.5,0.461,0.354,0.737,43.8,22.7,15.9,8.6,5.7,-1.1,105.1,106.3,0.549,0.455,0.448,0.38,0.719,42.2,25.2,12.8,9.2,4.7,-4.0,109.8,113.4,0.546,1,11/08/2021
115,115,,Chicago Bulls,Brooklyn Nets,22100148,118,95,0.667,0.461,0.361,0.859,43.7,23.3,13.0,9.0,5.5,5.3,108.9,103.6,0.563,0.7,0.468,0.378,0.777,45.6,24.4,15.5,6.1,5.4,2.8,105.8,103.4,0.577,1,11/08/2021
116,116,,Sacramento Kings,Phoenix Suns,22100153,104,109,0.5,0.455,0.344,0.797,44.4,23.5,13.1,7.2,4.9,1.7,110.2,108.2,0.562,0.625,0.476,0.335,0.763,44.8,26.5,13.7,8.4,4.0,0.4,107.3,107.9,0.567,0,11/08/2021
117,117,,Dallas Mavericks,New Orleans Pelicans,22100150,108,92,0.667,0.423,0.309,0.716,46.5,20.0,13.6,6.8,4.8,-4.4,103.2,107.4,0.525,0.1,0.419,0.327,0.807,47.0,22.9,16.8,7.2,4.8,-11.3,101.8,112.5,0.517,1,11/08/2021
118,118,,Denver Nuggets,Miami Heat,22100151,113,96,0.556,0.466,0.291,0.717,44.5,23.9,16.6,9.2,4.4,1.9,101.6,100.1,0.544,0.778,0.47,0.357,0.825,51.0,25.0,15.1,7.1,2.1,11.6,113.0,101.3,0.573,1,11/08/2021
119,119,,Memphis Grizzlies,Minnesota Timberwolves,22100149,125,118,0.556,0.436,0.348,0.789,45.4,24.6,14.1,10.5,5.4,-5.1,107.2,112.7,0.535,0.375,0.409,0.321,0.765,43.9,22.5,17.1,10.0,5.8,-3.7,100.5,103.9,0.516,1,11/08/2021
120,120,,Philadelphia 76ers,Milwaukee Bucks,22100155,109,118,0.727,0.485,0.386,0.82,43.3,24.4,13.8,8.4,6.2,7.4,114.2,106.6,0.596,0.4,0.436,0.334,0.744,44.9,20.8,14.3,8.1,4.3,-1.9,105.2,106.9,0.541,0,11/09/2021
121,121,,LA Clippers,Portland Trail Blazers,22100157,117,109,0.556,0.438,0.348,0.776,43.8,23.1,14.1,9.9,4.3,4.3,104.6,100.4,0.547,0.5,0.451,0.356,0.741,47.5,22.8,14.0,8.4,4.9,2.9,109.1,106.3,0.56,1,11/09/2021
122,122,,Utah Jazz,Atlanta Hawks,22100156,110,98,0.7,0.452,0.318,0.813,49.4,20.2,15.6,7.8,5.6,9.2,113.3,104.0,0.573,0.364,0.447,0.352,0.818,47.2,22.7,13.1,6.8,3.5,-3.3,108.0,111.5,0.544,1,11/09/2021
123,123,,Golden State Warriors,Minnesota Timberwolves,22100169,123,110,0.9,0.472,0.38,0.787,46.2,29.3,15.3,9.8,4.5,13.2,111.4,98.2,0.591,0.333,0.411,0.328,0.774,43.7,22.4,16.9,9.6,6.0,-4.0,101.8,105.8,0.52,1,11/10/2021
124,124,,San Antonio Spurs,Sacramento Kings,22100166,136,117,0.3,0.462,0.326,0.7,43.4,27.1,13.3,9.1,5.8,0.4,104.6,103.9,0.532,0.455,0.455,0.349,0.794,44.3,22.9,14.0,7.1,4.9,1.1,109.2,107.8,0.562,1,11/10/2021
125,125,,Los Angeles Lakers,Miami Heat,22100170,120,117,0.545,0.463,0.359,0.733,43.9,23.1,15.7,8.7,5.9,-0.8,105.7,106.6,0.553,0.7,0.464,0.357,0.826,49.9,24.8,15.0,6.7,2.2,8.8,112.1,103.2,0.57,1,11/10/2021
126,126,,Chicago Bulls,Dallas Mavericks,22100163,117,107,0.7,0.462,0.353,0.858,44.9,23.1,12.6,8.9,5.4,7.0,109.7,102.7,0.562,0.7,0.431,0.317,0.709,46.7,20.9,13.6,6.8,4.7,-2.3,104.3,106.6,0.531,1,11/10/2021
127,127,,New York Knicks,Milwaukee Bucks,22100161,100,112,0.636,0.454,0.365,0.765,46.2,22.5,13.4,7.4,5.9,2.4,111.6,109.7,0.565,0.455,0.439,0.339,0.741,45.5,20.8,13.8,7.8,4.5,-0.9,106.4,107.3,0.543,0,11/10/2021
128,128,,Boston Celtics,Toronto Raptors,22100160,104,88,0.4,0.433,0.332,0.779,43.7,22.0,13.4,8.1,6.4,-1.3,104.5,106.3,0.538,0.545,0.434,0.332,0.765,47.7,20.8,13.2,11.2,4.3,3.0,107.9,105.2,0.522,1,11/10/2021
129,129,,Phoenix Suns,Portland Trail Blazers,22100168,119,109,0.667,0.475,0.342,0.766,43.8,26.5,13.8,9.0,4.5,0.9,106.9,106.8,0.566,0.455,0.453,0.358,0.741,47.2,23.5,13.7,8.2,5.0,1.9,109.5,107.6,0.56,1,11/10/2021
130,130,,Orlando Magic,Brooklyn Nets,22100159,90,123,0.273,0.426,0.347,0.762,45.4,21.7,16.9,6.2,5.6,-7.4,102.5,109.7,0.536,0.636,0.461,0.374,0.783,45.2,23.9,15.4,6.1,5.5,0.5,104.8,104.6,0.57,0,11/10/2021
131,131,,Cleveland Cavaliers,Washington Wizards,22100158,94,97,0.636,0.462,0.347,0.771,45.8,25.7,16.8,7.8,3.7,1.1,108.2,106.4,0.558,0.7,0.463,0.332,0.789,46.4,22.1,14.0,6.7,6.0,4.3,107.2,103.1,0.56,0,11/10/2021
132,132,,Houston Rockets,Detroit Pistons,22100162,104,112,0.1,0.443,0.338,0.703,43.4,20.8,19.1,8.3,4.2,-7.1,100.2,107.3,0.545,0.111,0.394,0.277,0.745,42.7,20.9,15.6,9.0,5.1,-12.5,96.5,108.4,0.488,0,11/10/2021
133,133,,Denver Nuggets,Indiana Pacers,22100167,101,98,0.6,0.465,0.291,0.715,45.2,24.4,16.0,9.0,4.5,3.4,103.3,100.4,0.545,0.364,0.465,0.35,0.771,45.3,23.9,16.4,7.2,5.9,-0.4,108.1,108.7,0.564,1,11/10/2021
134,134,,Memphis Grizzlies,Charlotte Hornets,22100164,108,118,0.6,0.442,0.351,0.798,45.8,24.9,14.2,10.1,5.6,-3.8,108.5,112.7,0.542,0.417,0.447,0.376,0.73,42.8,24.7,13.0,8.8,4.6,-3.9,109.7,113.2,0.546,0,11/10/2021
135,135,,New Orleans Pelicans,Oklahoma City Thunder,22100165,100,108,0.091,0.42,0.321,0.807,46.6,23.4,16.6,7.3,4.4,-11.8,101.6,112.7,0.515,0.333,0.408,0.301,0.742,46.4,20.0,15.3,7.2,4.1,-9.3,98.0,107.1,0.506,0,11/10/2021
136,136,,Philadelphia 76ers,Toronto Raptors,22100171,109,115,0.667,0.478,0.38,0.825,43.6,24.2,13.2,8.3,6.3,6.0,113.9,107.6,0.587,0.5,0.434,0.326,0.772,47.2,20.8,13.6,11.0,4.6,1.4,106.3,105.2,0.521,0,11/11/2021
137,137,,LA Clippers,Miami Heat,22100173,112,109,0.6,0.446,0.362,0.767,43.8,23.4,13.6,9.4,3.9,4.7,106.1,101.7,0.554,0.636,0.459,0.348,0.819,49.1,24.7,14.7,7.3,2.2,7.6,111.3,103.6,0.566,1,11/11/2021
138,138,,Utah Jazz,Indiana Pacers,22100172,100,111,0.727,0.457,0.324,0.813,49.3,20.4,15.7,7.9,5.5,9.6,113.8,104.2,0.577,0.333,0.466,0.35,0.764,45.8,23.9,16.4,7.1,6.4,-0.6,108.0,108.9,0.563,0,11/11/2021
139,139,,Golden State Warriors,Chicago Bulls,22100183,119,93,0.909,0.472,0.371,0.789,46.8,28.7,15.3,10.1,4.7,13.2,112.3,99.2,0.592,0.727,0.466,0.367,0.858,45.1,23.4,12.5,8.9,5.1,7.3,110.5,103.3,0.566,1,11/12/2021
140,140,,San Antonio Spurs,Dallas Mavericks,22100181,109,123,0.364,0.468,0.35,0.691,43.3,27.6,12.8,9.2,5.6,2.0,107.1,104.8,0.543,0.636,0.434,0.321,0.718,46.5,21.1,13.5,7.0,4.6,-3.1,104.7,107.8,0.535,0,11/12/2021
141,141,,Los Angeles Lakers,Minnesota Timberwolves,22100184,83,107,0.583,0.466,0.37,0.726,44.0,23.1,16.1,8.3,5.8,-0.5,105.8,106.4,0.558,0.3,0.411,0.333,0.771,43.4,23.2,16.9,9.4,5.8,-4.9,102.6,107.3,0.521,0,11/12/2021
142,142,,Boston Celtics,Milwaukee Bucks,22100175,122,113,0.455,0.434,0.333,0.772,43.8,21.9,13.5,8.2,6.3,0.2,104.6,104.8,0.536,0.5,0.439,0.357,0.738,46.1,21.6,14.0,7.5,4.5,0.2,107.3,107.1,0.547,1,11/12/2021
143,143,,Cleveland Cavaliers,Detroit Pistons,22100176,98,78,0.583,0.462,0.342,0.766,45.6,25.4,16.7,7.8,3.8,0.8,107.6,106.2,0.558,0.2,0.398,0.285,0.738,43.4,21.1,15.4,8.7,5.2,-10.5,98.2,108.0,0.493,1,11/12/2021
144,144,,Houston Rockets,Portland Trail Blazers,22100177,92,104,0.091,0.442,0.339,0.696,43.3,20.4,18.8,8.0,4.2,-7.2,100.5,107.8,0.544,0.417,0.456,0.351,0.751,47.2,23.5,13.9,8.0,4.7,0.9,109.5,108.7,0.56,0,11/12/2021
145,145,,Denver Nuggets,Atlanta Hawks,22100182,105,96,0.636,0.462,0.299,0.731,45.1,24.2,15.6,8.7,4.5,3.4,104.1,100.9,0.545,0.333,0.446,0.366,0.808,46.3,22.8,13.2,6.8,3.7,-4.0,107.9,112.2,0.545,1,11/12/2021
146,146,,Charlotte Hornets,New York Knicks,22100174,104,96,0.462,0.448,0.379,0.742,43.0,25.1,13.3,9.1,4.7,-2.9,109.7,112.3,0.549,0.583,0.452,0.371,0.762,45.7,22.3,13.3,7.5,6.3,1.2,111.1,110.3,0.564,1,11/12/2021
147,147,,Memphis Grizzlies,Phoenix Suns,22100178,94,119,0.545,0.44,0.341,0.782,46.5,24.9,14.3,10.4,5.8,-4.4,107.8,112.4,0.536,0.7,0.48,0.347,0.77,43.4,26.6,13.6,8.7,4.7,1.8,108.3,107.2,0.569,0,11/12/2021
148,148,,Oklahoma City Thunder,Sacramento Kings,22100180,105,103,0.4,0.41,0.3,0.75,47.4,20.3,15.6,7.1,4.1,-7.6,99.1,106.4,0.51,0.417,0.46,0.343,0.795,44.2,22.6,14.1,6.8,5.0,-0.6,109.5,109.9,0.564,1,11/12/2021
149,149,,New Orleans Pelicans,Brooklyn Nets,22100179,112,120,0.083,0.414,0.316,0.795,46.8,23.5,16.1,7.7,4.5,-11.5,101.4,112.4,0.509,0.667,0.465,0.379,0.79,45.3,24.2,15.3,6.2,5.5,3.1,105.8,103.1,0.575,0,11/12/2021
150,150,,LA Clippers,Minnesota Timberwolves,22100191,129,102,0.636,0.448,0.357,0.777,43.7,23.1,13.4,9.4,4.4,4.6,106.7,102.5,0.556,0.364,0.415,0.333,0.77,44.4,23.3,16.8,9.5,5.6,-2.3,103.3,105.6,0.523,1,11/13/2021
151,151,,Orlando Magic,Washington Wizards,22100187,92,104,0.25,0.422,0.33,0.752,45.6,21.4,16.8,6.5,5.3,-9.6,101.1,110.3,0.527,0.727,0.459,0.334,0.804,46.9,22.5,13.9,7.0,5.7,4.2,107.0,102.9,0.558,0,11/13/2021
152,152,,Cleveland Cavaliers,Boston Celtics,22100190,91,89,0.615,0.463,0.342,0.763,45.3,25.7,17.1,8.1,3.9,2.3,107.2,104.2,0.559,0.5,0.439,0.33,0.78,44.4,21.9,13.8,8.0,6.4,0.9,105.7,105.3,0.541,1,11/13/2021
153,153,,Utah Jazz,Miami Heat,22100185,105,111,0.667,0.458,0.321,0.793,48.3,20.6,15.4,7.7,5.4,7.8,112.7,104.8,0.574,0.583,0.458,0.335,0.819,49.2,24.2,14.8,7.5,2.3,6.7,111.3,104.4,0.562,0,11/13/2021
154,154,,Indiana Pacers,Philadelphia 76ers,22100186,118,113,0.385,0.465,0.351,0.761,46.4,23.6,16.1,7.1,6.3,0.3,108.3,108.3,0.561,0.615,0.476,0.376,0.835,43.4,24.6,13.2,8.3,6.5,5.0,113.8,108.4,0.585,1,11/13/2021
155,155,,Toronto Raptors,Detroit Pistons,22100189,121,127,0.538,0.434,0.334,0.788,47.3,21.1,13.5,10.9,4.8,1.7,107.3,105.7,0.524,0.182,0.395,0.286,0.744,43.4,20.9,16.2,9.1,5.2,-11.4,96.5,107.5,0.491,0,11/13/2021
156,156,,New Orleans Pelicans,Memphis Grizzlies,22100188,112,101,0.077,0.419,0.322,0.796,46.7,23.7,16.1,7.6,4.5,-11.3,102.5,113.1,0.515,0.5,0.434,0.331,0.758,47.3,24.3,14.3,10.0,5.8,-6.0,106.2,112.6,0.527,1,11/13/2021
157,157,,Los Angeles Lakers,San Antonio Spurs,22100192,114,106,0.538,0.459,0.356,0.732,44.1,22.7,16.4,8.6,6.0,-2.2,104.5,106.6,0.55,0.333,0.47,0.357,0.692,43.1,27.8,12.9,8.7,5.4,0.7,107.3,106.2,0.546,1,11/14/2021
158,158,,LA Clippers,Chicago Bulls,22100198,90,100,0.667,0.456,0.361,0.777,44.6,24.0,13.4,9.1,4.7,6.4,108.1,102.1,0.562,0.667,0.463,0.361,0.851,44.5,22.9,13.1,8.9,4.9,4.5,109.1,104.5,0.564,0,11/14/2021
159,159,,Houston Rockets,Phoenix Suns,22100195,89,115,0.083,0.438,0.33,0.69,43.8,19.8,18.4,7.8,4.4,-7.6,99.8,107.6,0.538,0.727,0.481,0.362,0.78,43.5,26.7,13.4,8.9,4.8,3.8,108.9,105.5,0.573,0,11/14/2021
160,160,,Atlanta Hawks,Milwaukee Bucks,22100193,120,100,0.308,0.443,0.354,0.8,46.8,22.7,12.9,6.4,3.8,-4.4,107.5,112.0,0.539,0.462,0.44,0.356,0.742,45.5,21.7,13.9,7.5,4.3,-0.5,107.6,108.0,0.548,1,11/14/2021
161,161,,Denver Nuggets,Portland Trail Blazers,22100197,124,95,0.667,0.461,0.298,0.733,45.6,24.4,15.0,8.5,4.5,3.9,104.6,101.1,0.544,0.462,0.451,0.347,0.758,47.6,23.4,13.9,8.1,4.7,1.8,109.2,107.4,0.557,1,11/14/2021
162,162,,Charlotte Hornets,Golden State Warriors,22100194,106,102,0.5,0.447,0.372,0.736,43.4,25.1,13.3,9.1,4.7,-2.1,109.3,111.2,0.547,0.917,0.473,0.367,0.795,46.8,28.6,15.4,10.5,4.5,14.2,112.8,98.7,0.592,1,11/14/2021
163,163,,Oklahoma City Thunder,Brooklyn Nets,22100196,96,120,0.455,0.411,0.303,0.749,47.9,19.7,15.1,7.2,4.3,-6.7,99.7,106.2,0.508,0.692,0.468,0.39,0.785,44.5,24.5,15.1,6.4,5.4,3.5,107.0,104.0,0.58,0,11/14/2021
164,164,,Los Angeles Lakers,Chicago Bulls,22100209,103,121,0.571,0.463,0.364,0.734,44.3,23.1,16.4,8.5,5.9,-1.5,105.2,106.8,0.556,0.692,0.462,0.362,0.855,44.5,22.6,13.2,8.9,4.8,5.0,108.4,103.4,0.562,0,11/15/2021
165,165,,New York Knicks,Indiana Pacers,22100203,92,84,0.538,0.447,0.371,0.752,46.1,21.9,13.7,7.6,6.2,0.5,110.0,109.7,0.557,0.429,0.472,0.359,0.755,45.9,24.3,16.1,7.1,6.6,0.6,109.3,109.1,0.567,1,11/15/2021
166,166,,Cleveland Cavaliers,Boston Celtics,22100199,92,98,0.643,0.457,0.336,0.771,45.0,25.1,16.7,8.3,4.0,2.3,106.4,103.4,0.555,0.462,0.438,0.326,0.792,44.8,21.8,14.3,7.9,6.1,0.7,104.9,104.7,0.539,0,11/15/2021
167,167,,Detroit Pistons,Sacramento Kings,22100200,107,129,0.25,0.407,0.297,0.759,42.8,22.1,16.0,8.7,5.3,-9.9,99.4,108.9,0.506,0.385,0.455,0.343,0.793,44.6,22.5,14.1,6.7,5.2,-0.7,109.1,109.6,0.56,0,11/15/2021
168,168,,Portland Trail Blazers,Toronto Raptors,22100208,118,113,0.429,0.45,0.346,0.766,47.0,23.4,14.0,8.2,4.7,-0.4,108.8,109.3,0.556,0.5,0.439,0.338,0.772,46.8,21.2,13.5,10.8,4.6,1.2,108.5,107.6,0.53,1,11/15/2021
169,169,,Dallas Mavericks,Denver Nuggets,22100204,111,101,0.667,0.436,0.328,0.715,46.6,21.8,12.9,7.2,4.8,-1.6,106.2,108.0,0.538,0.692,0.466,0.314,0.737,46.2,25.0,14.8,8.6,4.3,5.9,106.9,101.3,0.552,1,11/15/2021
170,170,,Atlanta Hawks,Orlando Magic,22100202,129,111,0.357,0.446,0.36,0.802,47.2,22.6,12.9,6.4,3.6,-2.7,108.7,111.4,0.542,0.231,0.415,0.33,0.76,45.6,21.4,16.6,6.6,5.3,-9.8,100.7,110.1,0.521,1,11/15/2021
171,171,,Minnesota Timberwolves,Phoenix Suns,22100206,96,99,0.333,0.413,0.331,0.763,44.0,23.4,16.3,9.3,5.7,-4.3,102.9,107.0,0.518,0.75,0.477,0.361,0.787,44.1,26.0,13.1,9.5,5.0,5.6,109.1,104.0,0.57,0,11/15/2021
172,172,,Washington Wizards,New Orleans Pelicans,22100201,105,100,0.75,0.462,0.335,0.804,47.1,23.1,14.1,6.9,5.8,4.8,107.1,102.4,0.56,0.143,0.423,0.332,0.804,46.3,24.3,16.0,7.5,4.6,-9.7,103.8,112.9,0.522,1,11/15/2021
173,173,,Memphis Grizzlies,Houston Rockets,22100205,136,102,0.462,0.434,0.331,0.763,47.0,24.2,14.0,9.7,5.8,-6.5,106.5,113.3,0.526,0.077,0.436,0.322,0.689,44.0,19.7,18.7,7.8,4.4,-9.0,98.9,107.9,0.534,1,11/15/2021
174,174,,Oklahoma City Thunder,Miami Heat,22100207,90,103,0.417,0.41,0.304,0.756,47.5,19.7,15.0,7.3,4.1,-8.2,99.4,107.5,0.508,0.615,0.46,0.34,0.822,49.3,24.1,15.3,7.4,2.4,6.7,111.6,104.6,0.565,0,11/15/2021
175,175,,Brooklyn Nets,Golden State Warriors,22100210,99,117,0.714,0.47,0.393,0.798,44.6,25.0,15.1,6.5,5.2,5.0,108.1,103.4,0.586,0.846,0.469,0.358,0.784,46.9,28.7,15.3,10.3,4.7,12.9,112.0,99.3,0.585,0,11/16/2021
176,176,,LA Clippers,San Antonio Spurs,22100212,106,92,0.615,0.449,0.358,0.797,44.6,23.4,13.9,8.9,4.8,5.1,106.7,102.0,0.557,0.308,0.468,0.365,0.69,43.2,27.9,13.0,8.7,5.1,0.1,107.5,106.9,0.546,1,11/16/2021
177,177,,Utah Jazz,Philadelphia 76ers,22100211,120,85,0.615,0.454,0.321,0.787,47.5,20.8,15.5,8.2,5.1,6.7,112.3,105.6,0.572,0.571,0.472,0.383,0.838,43.8,24.1,13.3,8.5,6.2,4.3,114.3,109.5,0.583,1,11/16/2021
178,178,,New York Knicks,Orlando Magic,22100218,98,104,0.571,0.446,0.368,0.75,46.5,22.1,13.7,7.1,6.1,1.0,109.5,108.7,0.554,0.214,0.418,0.333,0.754,45.2,22.0,16.5,6.7,5.3,-10.4,101.4,111.3,0.523,0,11/17/2021
179,179,,Brooklyn Nets,Cleveland Cavaliers,22100216,109,99,0.667,0.464,0.385,0.796,44.0,24.6,14.8,6.9,5.0,3.4,107.2,104.1,0.579,0.6,0.453,0.341,0.769,44.9,24.7,16.6,8.2,3.9,1.7,105.7,103.3,0.552,1,11/17/2021
180,180,,Phoenix Suns,Dallas Mavericks,22100222,105,98,0.769,0.47,0.35,0.785,44.6,25.6,13.2,9.4,4.7,5.4,108.2,103.1,0.564,0.692,0.441,0.333,0.715,46.6,22.6,12.6,7.2,4.6,-0.7,107.1,107.9,0.542,1,11/17/2021
181,181,,Miami Heat,New Orleans Pelicans,22100217,113,98,0.643,0.46,0.349,0.823,49.0,24.0,15.6,7.6,2.6,7.1,111.0,103.7,0.566,0.133,0.422,0.34,0.81,46.4,24.1,15.8,7.1,4.6,-9.4,104.0,112.9,0.525,1,11/17/2021
182,182,,Detroit Pistons,Indiana Pacers,22100214,97,89,0.231,0.407,0.295,0.77,43.0,22.1,16.2,8.6,5.0,-10.9,99.8,110.3,0.507,0.4,0.465,0.349,0.755,46.0,23.9,15.7,7.1,6.6,0.1,108.3,108.7,0.56,1,11/17/2021
183,183,,Milwaukee Bucks,Los Angeles Lakers,22100219,109,102,0.429,0.441,0.355,0.735,44.5,21.9,13.7,7.5,4.3,-1.9,107.2,109.1,0.548,0.533,0.462,0.353,0.741,44.1,22.8,16.5,8.5,5.9,-2.5,104.8,107.4,0.556,1,11/17/2021
184,184,,Portland Trail Blazers,Chicago Bulls,22100223,112,107,0.467,0.457,0.352,0.764,46.7,23.6,14.0,8.0,4.8,-0.1,109.9,110.1,0.563,0.714,0.468,0.369,0.85,43.8,23.1,13.5,8.9,4.6,5.9,108.9,103.0,0.568,1,11/17/2021
